smiles
COCC(=O)Nc1cc(OC)c(OC)cc1Cl
CCC(C)NS(=O)(=O)c1ccc2c(c1)CCC2
NC(=O)CNC(=O)c1ccc(C(F)(F)F)cc1
C=CCNS(=O)(=O)c1cc(Br)ccc1OCC
COc1ccc(S(=O)(=O)NC(C)(C)C)cc1F
Cc1cc([N+](=O)[O-])cc(S(=O)(=O)N(C)C)c1C
CS(=O)(=O)NCc1cnn(-c2ccccc2)c1
CS(=O)(=O)N1CCC(CN2CCOCC2)CC1
O=S1(=O)CCC(NS(=O)(=O)c2ccccc2)C1
Cc1cc2c(o1)CC(C)(C)CC2NS(C)(=O)=O
CC(NS(C)(=O)=O)C12CC3CC(CC(C3)C1)C2
CC(C)Cc1ccc(C(C)NS(C)(=O)=O)cc1
COc1ccc(OCCN(C)S(C)(=O)=O)cc1
CN(Cc1ccc2c(c1)OCCO2)S(C)(=O)=O
COC(=O)CS(=O)(=O)Cc1ccc(CN)cc1.Cl
COc1ccccc1COc1ccc(F)cc1
CCONC(=O)c1ccc2[nH]c(C)c(C)c2c1
CCONC(=O)CCc1ccc2c(c1)OCO2
COCCCNC(=O)c1n[nH]c2ccccc12
COc1ccc(CN2CCC(N)CC2)cc1Cl.Cl
N#Cc1ccc2[nH]c(-c3ccccc3)nc2c1
OC1(Cn2cnc3ccccc32)CCCCC1
CC(Nc1ccc([N+](=O)[O-])cc1F)C(C)(C)O
Cc1nc(C(=O)N2CCC(C)(C(=O)O)C2)cs1
CC1(C)CCc2[nH]c3c(F)cc(F)cc3c2C1
Cn1nc(C(F)(F)F)c(C(=O)O)c1C(F)(F)F
CC1CN(C(=O)c2cc(F)ccc2F)CCN1
O=C(O)C1CC2CCC1N2C(=O)c1ccsc1
Cc1ccsc1C(=O)N1CCOCC1C(=O)O
Cc1ccc(C(=O)N2CCOCC2C(=O)O)o1
O=C(NC1(C(=O)O)CC1)c1cc(Cl)ccc1Cl
Cl.c1ccc(-c2noc(C3COCCN3)n2)cc1
Cc1nn(C(C)C)c2[nH]c(=O)cc(C(=O)O)c12
Cc1cnc2c(c1)c(C1CC1)nn2CC(=O)O
Cc1cc(N)nn1Cc1cccc(C(=O)O)c1.Cl
