smiles
CS(=O)(=O)CC1CCCCN1.Cl
O=C(O)c1cccn1C1CC1
CCOC(=O)c1ccncc1
Cc1cc(C(=O)O)[nH]c(=O)n1
O=C1CNC2CCCCC2N1
c1ccc(-n2cccn2)nc1
CC(C)(C)c1noc(CO)n1
CC(C)(C)c1ccc(=O)[nH]n1
C=CCC(NC(C)=O)C(=O)O
NC1CCN(C2CCC2)CC1
CSCc1ccc(C#N)cc1
Cc1cc(CO)oc1C(=O)O
CCCC(NC(N)=O)C(=O)O
NCCNC1CC(=O)NC1=O
CNCc1cccc(F)c1F
O=C(O)C=Cc1cnccn1
CC(N)(C#N)C1CCCCC1
Cc1cccc(C(C)(C)N)c1
CS(=O)(=O)Nc1nnc(N)s1
CC(C)C(=O)c1cccnc1
CCOC(=O)CNC(=O)CC
c1ccc(-c2cc[nH]c2)nc1
Nc1ncnc2ccccc12
CS(=O)(=O)NCc1nnc[nH]1
CC(C)(O)Cn1cc(Br)cn1
Cc1ccc(Cl)c(C(=O)O)c1
NC(=O)c1ccc(N)cc1N
Cc1nnc(O)c(CN)c1C.Cl
O=C(O)c1ccc(Br)c(F)c1
CNC1(C(N)=O)CCNCC1.Cl.Cl
Oc1ccc2c(c1)CCCC2
Nc1nnc(C2CCOC2)s1
NC(=O)c1cc(O)ccc1N
Cc1nc(C)n(CC(=O)O)n1.Cl
CCc1nc(C)c(C(C)=O)s1
Nc1nc(CCC(=O)O)n[nH]1
Nc1nnc(CCC(=O)O)[nH]1
CC(C1CC1)n1cc(N)cn1
Cl.NCc1noc(C2CCC2)n1
CC(N)c1nc2c(s1)CCC2.Cl.Cl
NCC1CN(C(N)=O)CCO1
C#CCNC(=O)c1cccs1
C#CCN1C(=O)COCC1=O
C#CCN(C)C1CCCCC1.Cl
CC(C)CCC1CCCC1=O
N#CCc1cc(F)cc(F)c1
C[C@H](N)c1ccc(F)cc1F.Cl
O=C(O)C1CCS(=O)(=O)CC1
CC1CNCCN(C2CC2)C1
C[C@@H](N)C(=O)N[C@H](C)C(=O)O
CC(C)(C)C(=O)CCC(=O)O
OC(C1CCOC1)C(F)(F)F
COC(=O)C(C)OC(C)(C)C
Cn1cccc(C(=O)O)c1=O
Cc1nnc(SCC(N)=O)[nH]1
CCC(CO)NC(C)C(=O)O
Cc1ccnc(S(N)(=O)=O)c1
Cc1cc(N)ccc1C(=O)O
Fc1cccc2ccncc12
CCc1ccc([C@@H](C)N)cc1.Cl
NC(=O)c1cnc(N)c(Cl)c1
CCCc1cc(C(=O)O)no1
Cc1nc2c(s1)C(O)CCC2
Cc1nc2c(s1)C(N)CCC2
CNc1cccc(C(=O)O)n1
C#CCC(N)c1ccccc1.Cl
CCc1nc(C(=O)O)c(C)o1
Cl.O=C(O)c1c[nH]c(C2CC2)n1
CNCc1ccc(OC)nc1.Cl
O=C1OCCN1C1CCNC1
Cc1ccc(I)c(C(=O)O)c1
O=C(O)CCC1CCOCC1
CC1CC1N1CC(N)CC1=O.Cl
O=C(O)CC1(O)CCCCC1
CCCCCC(O)CC(=O)O
CS(=O)(=O)C1(C#N)CCCC1
CS(=O)(=O)C1(C(=O)O)CCC1
CCSCc1cccnc1N
CCn1nc(C)cc1C(=O)O
CN(CCN)c1ccccn1.Cl.Cl
CN1CCCC(CC(=O)O)C1.Cl
CC(=O)c1cnc(C)nc1C
CC(C)(C)C1NC(=O)NC1=O
C1CNC(C2CCOCC2)C1.Cl
OCc1nc(C(F)(F)F)cs1
CC(C)(C)c1nc(CN)n[nH]1.Cl
Cl.NCc1ncn(CC(=O)O)n1
C#CCN1CCC[C@H]1C(=O)O
C#Cc1cccc(COC)c1
N[C@H]1CCc2cc(Cl)ccc21
CNc1ccccc1N(C)C
N[C@@H]1CCc2cc(F)ccc21
CN1CCC(C)(C(=O)O)CC1.Cl
Cl.Cl.Nc1ccc2nc(N)sc2c1
CCOc1ccsc1C(=O)O
NC(=O)c1ccc(N)c(O)c1
COCc1nc(O)cc(=O)[nH]1.Cl
C#CCCNC1CCOCC1.Cl
COc1ccc2cc[nH]c2c1
C#CCCOc1ccccc1
N#Cc1c(N)nc2n1CCS2
O=C(O)Cn1cnccc1=O
Cc1cc(C)n(CC(F)F)n1
COCCCS(=O)(=O)CC#N
c1ccc(-c2cnoc2)cc1
Cc1ccc2c(c1)NCCC2
c1coc(C2COCCN2)c1
Cl.Nc1ncc(C(=O)O)cc1O
CCOc1cc(Br)ccc1Cl
CC(C)C(C)c1cc(N)on1
COCC(C)n1ccc(N)n1
c1ccc(-c2c[nH]nn2)cc1
CCOC(=O)c1nnc(C)o1
Clc1ccc2cnccc2c1
O=C(O)CCc1cncnc1
O=C1COc2ccncc2N1
O=Cc1cnc(C(F)(F)F)s1
C[C@@H](N)c1cc(F)cc(F)c1.Cl
Cl.Cl.c1cncc(-c2c[nH]cn2)c1
